station_uuid,diesel,e5,e10,last_update
cfb1356d-f2b6-f0d0-3b87-3d1e7c7180c6,2.109,2.059,2.039,2026-03-12T10:23:23+01:00
cfbddad7-e15e-4d51-9722-a6177f8f4a2c,2.029,1.989,1.929,2026-03-12T10:25:26+01:00
cfbe6d86-3f43-4717-bbad-f45aee0db320,2.159,2.059,1.999,2026-03-12T11:50:37+01:00
cfbf5103-3555-4cd2-9520-da31f1625c53,2.109,2.069,2.009,2026-03-12T11:38:27+01:00
cfc60a19-54de-42f7-b302-744039b79b5d,2.089,2.029,1.969,2026-03-12T11:55:45+01:00
cfc9d4c5-b13a-47c3-aebc-feb4a7288598,2.119,2.109,2.049,2026-03-12T11:52:42+01:00
cfd0026a-16b4-4737-81e7-db7a22915b39,2.109,2.039,1.999,2026-03-12T11:26:16+01:00
cfd49c7f-ae53-4f7b-b393-dc2dc3b19526,2.089,2.029,1.969,2026-03-12T11:21:13+01:00
cfd7b8b4-4915-43db-9af6-2c5fcebc83aa,2.019,1.899,1.859,2026-03-12T06:22:25+01:00
cfdd36a1-5cec-4401-9c06-062d04b8fa09,2.079,2.039,1.979,2026-03-12T11:41:28+01:00
cfdfb519-ee40-4f03-a30b-159c7ef0bd4d,2.139,2.009,1.949,2026-03-12T11:36:25+01:00
cfe5f775-a134-4d0f-934c-2e3c03a27675,2.099,2.019,1.959,2026-03-12T11:22:13+01:00
cfe8958d-722d-49db-80f3-2c466142e5b3,2.099,2.029,1.969,2026-03-12T10:43:39+01:00
cfec89a4-d33a-4b59-a9d2-b115333e1d77,2.099,2.029,1.969,2026-03-12T11:43:31+01:00
cfee80b5-e9b2-4813-af32-12421dfd29cd,2.109,2.029,1.969,2026-03-12T11:05:58+01:00
cff30c13-0529-45b6-864a-00d2cedeeb04,2.109,2.039,1.979,2026-03-12T11:41:28+01:00
cff3ef54-61bf-4546-b7ad-3ad75537a04f,2.099,2.019,1.959,2026-03-12T11:54:44+01:00
d00c0a99-31f2-484a-97b0-53f3287176be,2.069,1.989,1.929,2026-03-12T11:03:57+01:00
d0213509-a3ce-4fa1-af25-8a45ba7758e7,1.999,1.959,1.899,2026-03-12T11:54:44+01:00
d0235369-10e6-4862-8b27-66c03ddace6b,2.039,1.999,1.939,2026-03-12T10:34:32+01:00
d02539b4-ee3e-4be8-ac70-ddadc4f218b6,2.109,2.069,2.029,2026-03-12T08:29:26+01:00
d02f97ff-9546-4895-90b7-a5abe4338ed1,2.029,1.979,1.919,2026-03-12T11:21:13+01:00
d02fc563-9787-464a-ad49-f174b0a10a37,1.979,1.929,1.879,2026-03-12T11:18:10+01:00
d0355e00-baa5-470c-8f26-854851592bab,2.099,2.089,2.029,2026-03-12T11:55:45+01:00
d042965a-c52b-4fa8-a6c0-bbde94ea6c69,2.089,2.029,1.969,2026-03-12T11:55:45+01:00
d04913cc-8810-460c-ab97-538c5c87a7a3,2.049,1.989,1.929,2026-03-12T11:38:27+01:00
d04c8896-732d-4ebc-b5a3-323955c34c89,2.139,2.039,1.979,2026-03-12T11:41:28+01:00
d05aefa5-51a1-46e5-817a-7287a7b9dd06,2.099,2.039,1.979,2026-03-12T11:26:16+01:00
d061ab74-5788-4a99-b415-7ac268a83d1b,2.429,2.369,2.309,2026-03-10T09:29:03+01:00
d062e98e-c7fc-4a1c-a14d-c758639afc16,2.099,2.029,1.969,2026-03-12T11:01:55+01:00
d067c1a1-ab23-411f-b6bd-a2ffce1622b5,2.109,2.019,1.959,2026-03-12T10:39:36+01:00
d06c0fd0-3f5d-4b06-a31b-a1572f08517c,2.119,2.039,1.979,2026-03-12T11:46:33+01:00
d07a736c-9c4e-4de1-b6de-954030be61cf,2.109,2.039,1.979,2026-03-12T11:50:37+01:00
d07b0067-f28e-4575-836e-b1d565b24b19,2.149,2.079,2.019,2026-03-12T11:37:26+01:00
d07bf098-4100-4366-a88c-d94f11de0cee,1.989,1.969,1.909,2026-03-12T11:53:43+01:00
d07d7688-a4e1-472e-8f91-9b8c39624763,2.119,2.089,2.029,2026-03-12T11:37:26+01:00
d081a49b-24e9-4af7-861f-96b5bc6e9a70,2.089,2.009,1.949,2026-03-12T11:41:28+01:00
d08f7052-f3cf-4374-b96b-ee46b55adfcd,2.099,2.039,1.979,2026-03-12T11:51:41+01:00
d09a9a4e-0ef5-4bb7-bb8f-1bc4b487fa17,2.009,1.949,1.889,2026-03-12T10:41:38+01:00
d09fb1ba-101e-4111-8916-255e418e0579,2.079,1.999,1.939,2026-03-12T11:51:41+01:00
d0ac4f37-1aee-455b-813e-408f7d2b9e74,2.109,2.029,1.969,2026-03-12T11:50:37+01:00
d0b2fb9f-5b8c-4291-a8b2-07ba7a2ef0b3,2.059,2.009,1.949,2026-03-12T11:59:48+01:00
d0b72e2c-94fe-48fb-8561-bd07d570a7f7,2.189,2.069,2.009,2026-03-12T11:52:42+01:00
d0b7533d-e224-4f85-35ae-ca709128c662,2.029,2.049,1.989,2026-03-12T10:48:43+01:00
d0b989a0-8db0-4faf-a940-b97973f9f935,2.109,2.029,1.969,2026-03-12T11:12:04+01:00
d0be849f-80a0-4a6e-be5a-ba7df0dc10fd,2.059,2.029,1.989,2026-03-12T11:42:29+01:00
d0c41485-2815-48a1-824e-9e5a22c966b8,2.079,1.959,1.899,2026-03-12T11:50:37+01:00
d0c5e98e-19a4-4767-9272-66a9d296bb2b,2.179,2.099,2.039,2026-03-12T11:03:57+01:00
d0c7ba9d-df7d-4fda-be17-84ec1924f18d,2.079,2.029,1.969,2026-03-12T11:15:08+01:00
d0cc384e-acf7-41ff-93cb-fd85ac6fd742,2.049,1.929,1.869,2026-03-12T11:29:20+01:00
d0ced108-3313-40ba-9294-db8c8d8c2143,2.149,2.069,2.009,2026-03-12T11:52:42+01:00
d0d3d09f-5adc-4e6c-9e64-664b2978589b,2.089,1.979,1.919,2026-03-12T10:19:20+01:00
d0d6e9d6-1b88-4c05-43d8-0041ef551c74,2.089,2.009,1.949,2026-03-12T11:37:26+01:00
d0e1af8f-9e7b-4b5a-912b-abe178887fed,2.099,1.969,1.909,2026-03-12T11:42:29+01:00
d0e46b1f-00e8-4997-b8ff-4219fb697868,2.099,2.039,1.989,2026-03-12T11:31:21+01:00
d0e7a553-8b86-4b61-a1d4-c66fb0ef1ae6,2.079,2.039,1.979,2026-03-12T11:49:35+01:00
d0ecf741-b534-4ed2-8e49-2b377638105f,2.119,2.009,1.949,2026-03-12T11:54:44+01:00
d0f12997-7966-45e0-9cd5-af07cd383fec,2.159,2.099,2.039,2026-03-12T11:46:33+01:00
d0fc17a6-a4d4-437e-bc74-ddd55dd6310f,2.639,2.619,2.559,2026-03-12T11:41:28+01:00
d101a123-77d3-4da6-bb94-19c42400ac29,2.109,2.059,1.999,2026-03-11T09:07:27+01:00
d1119d7d-6b51-4ce1-81e3-d82323e0ea6f,2.039,1.989,1.929,2026-03-12T11:55:45+01:00
d11aa906-1c70-4379-a286-1d3d14c8777f,2.059,1.989,1.929,2026-03-12T11:41:28+01:00
d11cb1e9-3d9a-4c1b-88ba-2670774e94e2,2.099,2.029,1.969,2026-03-12T11:45:32+01:00
d11d6efe-2993-4813-9421-cc612a9c896c,2.099,2.029,1.969,2026-03-12T11:49:35+01:00
d11e2883-108b-45d9-bda8-9ef7e5295ab9,2.119,2.039,1.979,2026-03-12T10:47:43+01:00
d11f2fdf-b096-4192-a557-fa6a48446314,2.109,2.039,1.979,2026-03-12T11:41:28+01:00
d11f36e9-c26c-4724-996c-fdde789bf9ba,2.149,2.089,2.029,2026-03-12T11:51:41+01:00
d1211218-285b-4d7b-9d6e-acd7068f4047,2.109,2.049,1.989,2026-03-12T11:46:33+01:00
d121352f-a134-48db-8593-558922e24494,2.099,2.029,1.969,2026-03-12T11:31:21+01:00
d127feae-5d78-446a-a647-12899f45707f,2.089,2.009,1.949,2026-03-12T11:41:28+01:00
d12b6519-3e8d-4ee3-8405-526ec101d708,2.099,2.029,1.969,2026-03-12T11:49:35+01:00
d12d2b40-8017-4716-babd-54662339443b,2.149,2.059,2.039,2026-03-12T11:09:00+01:00
d1331800-ce22-446d-b09a-382979a7fd3d,2.119,1.969,1.909,2026-03-12T11:26:16+01:00
d135748a-55d8-4edc-9312-759c6da7b469,2.109,2.109,2.049,2026-03-12T10:36:34+01:00
d1393a2b-5967-41f0-ae4c-811c047d8f89,2.389,2.329,2.269,2026-03-12T04:48:04+01:00
d14012cd-a59f-4f67-b692-a111c1863f91,2.499,2.539,2.479,2026-03-12T08:24:23+01:00
d1458a44-ca36-4454-8225-0527a0c3ecb0,2.099,1.999,1.939,2026-03-12T11:49:35+01:00
d1703f9c-9e7f-4ba5-82ed-323757a0b3de,2.059,2.009,1.949,2026-03-12T11:36:25+01:00
d1714bb4-bf21-4ae9-a484-09ab2e1591f7,2.059,2.029,1.969,2026-03-12T11:06:58+01:00
d174ecae-5174-414c-875f-6b5cd98fe729,2.059,2.019,1.959,2026-03-12T10:22:22+01:00
d17ba98f-2cb7-4a61-830e-05bdc65ba8c7,2.079,1.969,1.909,2026-03-12T11:49:35+01:00
d1860c88-ce57-4698-8232-dfed015c0b8f,2.049,1.999,1.939,2026-03-12T11:26:16+01:00
d186c587-5a1e-45e8-b30f-22d2ee33906a,2.109,2.029,1.969,2026-03-12T11:38:27+01:00
d1899f3e-7203-4db3-94db-60faffad5164,2.049,1.999,1.939,2026-03-12T11:42:29+01:00
d18fc3b1-33fe-44ee-b16d-ca01fdb9148b,2.129,2.059,1.999,2026-03-12T11:52:42+01:00
d196c088-d8d0-46ec-8d0c-3aee92aadb64,2.079,2.009,1.949,2026-03-12T11:38:27+01:00
d19cc295-3c97-4579-9f08-0ff203b6195b,2.139,2.079,2.019,2026-03-12T11:47:34+01:00
d1a17bfe-8474-4149-8e1e-a8f0190e9194,2.079,1.989,1.929,2026-03-12T11:54:44+01:00
d1a44149-bf26-4abc-9768-62b8ae9fe8ac,2.019,1.979,1.919,2026-03-12T06:41:44+01:00
d1a55036-8b15-4cbc-b7e1-037b15fd963f,2.099,2.009,1.949,2026-03-12T10:50:46+01:00
d1a5ed72-2699-47ad-92d2-233644bbe272,2.049,2.009,1.949,2026-03-12T10:41:38+01:00
d1a7208a-6a0f-4a98-9eb1-2a10374f70f9,2.079,2.009,1.949,2026-03-12T11:35:25+01:00
d1aab9e0-d758-497a-bab1-6c351fa2e860,2.109,2.069,2.009,2026-03-12T11:59:48+01:00
d1ae7829-96a0-41bf-93f2-864f485c0792,2.249,2.139,2.119,2026-03-10T06:39:26+01:00
d1b225c4-4291-46b9-979a-c039c02e383d,2.029,2.019,1.959,2026-03-12T10:45:41+01:00
d1b5ff54-4366-4358-9db5-f4483352a45f,2.099,2.039,1.979,2026-03-12T11:50:37+01:00
d1b8da4f-3449-4860-33b4-0514e6ea8bb9,2.119,2.019,1.959,2026-03-12T08:57:56+01:00
d1c38e98-6e8c-4202-9914-a3760de44add,2.079,2.009,1.949,2026-03-12T11:42:29+01:00
d1c4c2fc-1528-4818-abfa-c983521d09c0,2.049,1.969,1.909,2026-03-12T11:31:21+01:00
d1cf1eb4-799f-4b82-95c6-e4f231019f93,2.139,2.079,2.019,2026-03-12T10:51:46+01:00
d1d633db-41ee-44cd-aaa3-90c848115e9b,2.089,1.989,1.929,2026-03-12T11:18:10+01:00
d1dc978b-681c-4ab1-bf36-145c1b979021,2.109,2.029,1.969,2026-03-12T11:41:28+01:00
d1dd0251-6c1a-4166-9c26-076e2fb825f6,2.099,2.049,1.989,2026-03-12T11:23:14+01:00
d1eae26d-910f-4430-8d9b-281d6316c3cd,2.049,1.999,1.939,2026-03-12T11:26:16+01:00
d1f1dd9f-3b6c-496c-7f1b-81045f100f17,2.099,2.029,1.979,2026-03-12T11:27:18+01:00
d1f51aa2-cef8-48b6-bc24-640ec018e3f6,2.109,2.059,1.999,2026-03-12T11:16:09+01:00
d2019ca5-8eb3-4105-af2d-0f2e2ee69ef2,2.069,2.029,1.969,2026-03-12T11:29:20+01:00
d20a0429-bd14-4169-ba09-6fa52469025f,2.099,2.009,1.949,2026-03-12T10:36:34+01:00
d20daa3e-3cbe-4e84-a022-c281a14660a9,2.119,2.019,1.959,2026-03-12T11:18:10+01:00
d210faa8-8eab-485f-a62a-af387cf734bf,2.109,2.019,1.959,2026-03-12T11:50:37+01:00
d235d2f6-b2df-4a6d-a6d4-b6255c82a841,2.119,2.029,1.969,2026-03-12T11:36:25+01:00
d243b80d-87c6-4667-90ae-d4b32df3fb6d,2.079,2.009,1.949,2026-03-12T11:06:58+01:00
d2486de4-a8e6-4233-b57c-3315b254aad4,2.169,2.079,2.019,2026-03-12T11:46:33+01:00
d25c5cb7-d86b-4984-a626-d84f89248842,2.019,2.049,1.989,2026-03-12T10:09:11+01:00
d2631d4d-bfad-4a4f-9375-560923bd87c5,2.139,2.019,1.959,2026-03-12T11:14:07+01:00
d269fdfc-1ec1-429e-8101-9406a818ba7c,2.119,2.029,1.969,2026-03-12T11:41:28+01:00
d26c0c2d-6f66-4988-ad96-7c5d1486938e,2.059,1.989,1.929,2026-03-12T11:54:44+01:00
d26ca22e-04d5-4ace-b1fe-650cc99fa882,2.099,2.029,1.969,2026-03-12T11:46:33+01:00
d277c578-7b01-4887-9f8b-cce1363888bd,2.109,2.009,1.949,2026-03-12T10:59:54+01:00
d27a7d15-3fc1-4880-88bd-e981ff6ed5f9,2.099,2.019,1.959,2026-03-12T11:54:44+01:00
d2838dea-4fb1-4e48-991d-c9ad89646e40,2.099,2.009,1.949,2026-03-12T11:31:21+01:00
d28d8296-677f-4e5c-b8dd-ffda6f52f563,2.099,2.099,2.039,2026-03-12T09:18:19+01:00
d28ee206-e08e-4c9f-be4b-8f60be4b5ebb,2.089,2.059,1.999,2026-03-12T11:41:28+01:00
d28fff98-f304-4baa-8b92-61f449e176dc,2.149,2.059,1.999,2026-03-12T11:52:42+01:00
d2967edb-d532-4787-8cb8-502a833b33ee,2.109,2.039,1.979,2026-03-12T11:59:48+01:00
d297ae8b-13a0-4314-b6f3-b697224324c3,1.999,2.009,1.949,2026-03-12T11:50:37+01:00
d2996daf-f5b3-480d-8da8-7bde17748e8e,2.099,2.019,1.959,2026-03-12T10:07:10+01:00
d299da0e-222b-4986-1432-800e38da81de,2.069,2.019,1.959,2026-03-12T11:53:43+01:00
d29cac69-fce1-48e1-acc7-e2071fce0f58,2.119,2.039,1.979,2026-03-12T10:10:12+01:00
d29dcaaf-3308-482a-82ec-e4dbdec7a7ba,2.109,2.029,1.969,2026-03-12T11:44:31+01:00
d29ddbb4-e17b-44ef-b7b3-3471d00faebf,2.099,2.059,1.999,2026-03-12T11:48:35+01:00
d2a2bf1d-d833-4a5b-8ce2-96103f810361,2.129,2.079,2.019,2026-03-12T10:41:38+01:00
d2a7a921-f817-4b88-8987-0b757ab09e38,2.039,1.979,1.939,2026-03-12T11:44:31+01:00
d2ad9533-b91f-4662-a289-f7d9026a0985,2.039,1.999,1.939,2026-03-12T11:06:58+01:00
d2adf2c5-661d-4011-8378-81f77d2ed670,2.639,2.619,2.559,2026-03-12T11:41:28+01:00
d2aeec21-9fcf-4be1-bbc3-81a9eb2db768,2.109,2.029,1.969,2026-03-12T11:21:13+01:00
d2afa379-0a73-4ca4-b9ac-411705fa738d,2.089,2.059,1.999,2026-03-12T11:12:04+01:00
d2b6a0ad-9715-4218-9393-ca8bac932350,2.089,2.029,1.969,2026-03-12T11:31:21+01:00
d2b759c5-cb78-4d04-99a9-bb0335955f4b,2.089,2.009,1.949,2026-03-12T11:21:13+01:00
d2ba52c2-6f83-45bd-abdc-660a878976df,2.109,2.069,2.009,2026-03-12T11:46:33+01:00
d2bcf147-1196-433a-8030-8c50546a8e5e,2.069,2.019,1.959,2026-03-12T10:09:11+01:00
d2bec0e1-8c38-4c6b-9488-137ddc7f2fa5,2.079,1.959,1.899,2026-03-12T11:37:26+01:00
d2bff859-4b89-4fdc-9671-998c2accb83e,2.089,2.049,1.989,2026-03-12T11:50:37+01:00
d2ccdd07-0827-41d8-a1ea-1d1cbee94a53,2.129,2.039,1.979,2026-03-12T11:21:13+01:00
d2d5f432-f19f-4db2-b81c-ebb93b25888d,2.099,2.009,1.949,2026-03-12T10:17:18+01:00
d2df6d6c-9a64-4b85-9c59-adb424bc9f92,2.179,2.079,2.019,2026-03-12T11:46:33+01:00
d2e2a34e-6d78-4c53-b07a-aa5a8e8e1241,2.099,2.039,1.979,2026-03-12T11:01:55+01:00
d2ec1f9f-a632-4bfb-9b90-1e672223b0a4,2.069,1.999,1.939,2026-03-12T09:51:53+01:00
d2ec4d86-cd83-40a7-adc7-667fd46e3401,2.109,2.079,2.019,2026-03-12T11:53:43+01:00
d2f097c6-08b3-41bc-a6c8-b97743d12a8f,2.189,2.049,1.989,2026-03-12T11:48:35+01:00
d2f4a98e-2127-4bbe-bcb9-b845f6465414,2.109,2.029,1.969,2026-03-12T10:41:38+01:00
d2f888a5-2dba-4168-8a6c-695e822ff703,2.119,2.069,2.009,2026-03-12T10:19:20+01:00
d2f89026-5fa7-432d-bae9-dad631e2d562,2.089,2.089,2.069,2026-03-10T16:40:50+01:00
d2ff1b91-9da4-11ef-8aa0-005056a27fa7,2.069,1.999,1.939,2026-03-12T10:25:26+01:00
d3041cce-5c28-426f-ae67-4566b5940bdb,2.089,2.059,1.999,2026-03-12T11:50:37+01:00
d31b2935-2c00-5548-a183-6f1341eb39ce,2.169,2.119,2.059,2026-03-12T11:10:01+01:00
d321e323-2ea7-4145-bc54-f92484b14a41,2.099,2.019,1.959,2026-03-12T11:43:31+01:00
d3296896-1e5d-411f-9d49-cbcd5f059558,2.129,2.019,1.959,2026-03-12T11:45:32+01:00
d3317ef8-7c73-7b27-c91f-ae5991e2612e,2.069,1.959,1.899,2026-03-12T10:43:39+01:00
d3386b97-b07d-4b4a-9b7c-a1b66c7659c5,1.999,1.979,1.919,2026-03-12T06:34:38+01:00
d33b785b-936d-4a42-a981-f0ff339be284,2.069,1.999,1.939,2026-03-12T11:50:37+01:00
d33f3cf5-c848-4994-8503-a50b3c661e93,2.079,1.999,1.939,2026-03-12T10:27:27+01:00
d341b62f-56fb-4e5c-90da-917055140c5f,2.059,1.949,1.909,2026-03-12T10:25:26+01:00
d34c6ffd-198f-4ec3-893c-1b1f306ba272,2.139,2.049,2.009,2026-03-12T11:15:08+01:00
d34ec472-7ca7-49b9-86e2-0ec6bace8661,2.129,2.089,2.029,2026-03-12T11:44:31+01:00
d35ba61d-223a-4e72-adf3-b75a3680264b,2.119,2.019,1.959,2026-03-12T11:50:37+01:00
d35ea277-3780-48fb-8012-741812f6e700,2.099,2.019,1.959,2026-03-12T10:50:46+01:00
d3627834-778e-4db3-a20f-a355200597de,2.069,1.979,1.919,2026-03-12T11:35:25+01:00
d366d4bb-f334-4a39-8d1e-008da3b3c9f7,2.109,2.049,1.989,2026-03-12T11:12:04+01:00
d36bd5be-879a-4794-9eab-21ea52728c1f,2.159,2.039,1.979,2026-03-12T11:50:37+01:00
d36fb078-5a1c-455a-9aae-0546529da2f6,2.099,2.019,1.959,2026-03-12T11:50:37+01:00
d37b8cb6-3cc4-41ab-9593-f8366d0b3d66,2.019,1.939,1.879,2026-03-12T11:38:27+01:00
d37bee76-91b6-485a-b974-24f1b0d391fa,2.129,2.059,1.999,2026-03-12T11:46:33+01:00
d37f1837-e3ff-4e7b-901d-eacc6cc1b9a3,2.119,2.029,1.969,2026-03-12T10:16:18+01:00
d380bdf8-3f18-4c34-af2b-39e38e3cd5cb,2.449,2.369,2.309,2026-03-12T04:48:04+01:00
d3827131-d65a-4ca7-83de-80f01f026ad0,2.109,2.049,2.019,2026-03-10T10:26:57+01:00
d388944f-be03-4189-8aed-c436465b397d,2.039,2.009,1.949,2026-03-12T10:18:19+01:00
d389a99b-d003-4490-a771-418201ed9663,2.119,2.059,1.999,2026-03-12T11:50:37+01:00
d38df585-ee70-43e6-a56e-85158f002d22,2.099,1.999,1.939,2026-03-11T18:52:58+01:00
d38e765a-ed77-4196-906a-b420b084daa3,2.149,2.049,1.989,2026-03-12T10:39:36+01:00
d3940ce8-1797-445d-9279-a2bd4b306032,2.099,2.009,1.949,2026-03-12T11:55:45+01:00
d39d0cd7-8aaa-4e6e-b69d-1d9c2bd0b860,2.119,2.039,1.979,2026-03-12T11:52:42+01:00
d39f3b9c-9d1c-43d7-8eea-8de71feabd3a,2.069,2.009,1.949,2026-03-11T17:20:32+01:00
d3a26e68-9662-431d-ad9d-6480eaa11455,2.019,1.979,1.919,2026-03-12T06:38:42+01:00
d3adac84-8039-414e-b511-56a8f13d4a1e,2.139,2.039,1.979,2026-03-12T11:55:45+01:00
d3b397af-5b06-47c7-b3a1-deb3f835ff7e,2.109,2.019,1.959,2026-03-12T11:31:21+01:00
d3b61144-df3a-44fd-8e66-2ce0ebd4e796,2.119,2.029,1.969,2026-03-12T11:46:33+01:00
d3b9b368-c704-46d0-afa3-6e657c472727,2.119,2.039,2.009,2026-03-11T12:14:58+01:00
d3bef4fa-9893-4022-85cd-aa3ac3701b13,2.119,2.059,1.999,2026-03-12T11:41:28+01:00
d3c11609-f267-4eed-9b3a-7f5c75bbe909,2.049,2.009,1.949,2026-03-12T10:02:00+01:00
d3c50c69-d638-4b60-b7ad-e60eeba673bb,2.019,1.979,1.919,2026-03-12T06:54:54+01:00
d3c5dec4-43f8-4eb4-a2e2-13254bae5101,2.059,1.989,1.929,2026-03-12T11:49:35+01:00
d3cb0bd1-35b0-42d8-924c-9f8799fe99ad,2.139,2.039,1.979,2026-03-12T11:55:45+01:00
d3d740d0-6bd0-4e07-9395-171d64fed0b6,2.109,2.029,1.969,2026-03-12T11:53:43+01:00
d3d92858-d24e-4328-bc29-4a0b7b9d7798,2.089,2.019,1.959,2026-03-12T11:55:45+01:00
d3e769cb-152f-419b-ae26-b4d308c1b523,2.119,1.989,1.929,2026-03-12T11:36:25+01:00
d3ef2892-11b5-4032-adf9-13cf2206f726,2.129,2.039,1.979,2026-03-12T11:28:19+01:00
d3f29de5-559f-4b1d-a9c9-2e88a81d6e01,2.109,2.019,1.959,2026-03-12T11:16:09+01:00
d3f51856-a4a5-4a83-ab8e-66328bdc3ddd,1.989,1.999,1.939,2026-03-12T11:41:28+01:00
d3f65b6e-6f64-4fe4-8e62-799bc2e91085,2.139,2.069,2.009,2026-03-12T11:38:27+01:00
d3f783c4-d0d5-4ef9-81a8-3be2a7c5a911,2.129,2.059,1.999,2026-03-12T11:55:45+01:00
d3fa5706-2e10-4939-ad97-77d20ba625db,2.109,2.019,1.959,2026-03-12T11:14:07+01:00
d3fddea3-bf01-4a8d-95ab-598f09689275,2.099,2.029,1.969,2026-03-12T11:18:10+01:00
d406fd27-992b-4ae7-97e4-25d0e66ed1dd,2.099,2.029,1.969,2026-03-12T11:33:23+01:00
d40ad39a-73ba-476f-af0f-d8cfe3046dd7,2.119,2.039,1.979,2026-03-12T11:06:58+01:00
d4105647-4b00-4f79-9ae8-065e4cb75218,2.074,2.034,1.974,2026-03-12T11:56:46+01:00
d414aea8-db28-43c6-9111-c6d567c0d931,2.119,2.089,2.029,2026-03-12T11:55:45+01:00
d416f48e-c7a3-4097-ab30-785662f96c7a,2.019,1.979,1.919,2026-03-12T11:49:35+01:00
d41fb463-9529-4f0c-9236-7f1d4731bb09,2.119,2.019,1.959,2026-03-12T11:26:16+01:00
d4251c1e-0381-4c56-ad6d-ad0cfcb04069,2.049,1.989,1.929,2026-03-12T11:35:25+01:00
d425c06f-69f3-41c4-850e-02f90248f9e3,2.089,1.999,1.939,2026-03-12T10:04:04+01:00
d4289d9b-52f2-4202-ba6e-ae83263bbef0,1.989,1.949,1.889,2026-03-12T11:55:45+01:00
d4312b29-07c3-40ef-a9a4-960ae0e150f0,2.119,2.019,1.959,2026-03-11T13:23:56+01:00
d436fa3c-86fe-460c-85a7-bca4a18be724,2.109,2.039,1.989,2026-03-12T11:59:48+01:00
d43897fd-b1d3-4263-b470-d38bb7d81e28,2.499,2.549,2.489,2026-03-12T09:37:35+01:00
d44b0838-5858-4180-a89e-2830c0e2bedf,2.009,1.979,1.919,2026-03-12T11:55:45+01:00
d45207dd-76c9-4d67-895c-260b20279b6f,2.099,2.009,1.949,2026-03-12T10:41:38+01:00
d45504a4-0883-4d0f-a00e-2e8c83b95bfc,2.099,2.029,1.969,2026-03-12T10:07:10+01:00
d45e4382-46e5-40ec-a0bf-3d6572339052,2.079,2.039,1.979,2026-03-12T06:41:44+01:00
d4713e37-5cd6-460b-913c-ecfccdecb0fb,2.119,2.029,1.969,2026-03-12T09:21:21+01:00
d471e1cd-750e-4fbb-bba0-f1937b3856a2,2.109,2.069,2.009,2026-03-12T11:54:44+01:00
d4789266-a500-44b2-bf9f-43d1c3ee65a3,2.119,2.009,1.979,2026-03-12T11:41:28+01:00
d480dfa6-56c1-4d95-81b2-bc14403460ff,2.069,1.999,1.939,2026-03-12T11:53:43+01:00
d48c21a2-764d-483c-a244-7a6af7a80c2c,2.639,2.619,2.559,2026-03-12T11:41:28+01:00
d48d6a36-ffc4-40d7-949b-b46f3885fef7,2.199,2.079,2.019,2026-03-12T11:50:37+01:00
d48e3acf-7a20-4f04-aa9c-f793ec87d1e8,2.099,2.049,1.989,2026-03-12T11:10:01+01:00
d48fd33f-baf5-11ec-8ab7-005056a27fa7,2.119,2.029,1.969,2026-03-12T11:58:47+01:00
d4969cf8-baba-4364-a2b8-59b544ad00ce,2.029,1.969,1.909,2026-03-12T11:43:31+01:00
d49f1a96-c822-4a62-87cd-3f3434458e8e,2.089,2.009,1.949,2026-03-12T11:15:08+01:00
d4a1a6bb-9c3b-4894-923d-556bee1d452a,2.099,2.019,1.959,2026-03-12T11:28:19+01:00
d4a4644c-cd86-42a5-9cfa-ec6c58204312,2.069,1.989,1.929,2026-03-12T11:32:22+01:00
d4a6d0d2-f786-4288-8c2e-d206615e963f,2.119,2.029,1.969,2026-03-12T10:02:00+01:00
d4a7dab7-0308-4273-a979-3a83aa0fa53e,2.079,2.009,1.949,2026-03-12T11:31:21+01:00
d4ad3abf-7011-4434-8911-28aa7783adc3,2.119,2.039,1.979,2026-03-12T11:41:28+01:00
d4b25b90-e411-4bab-9c14-5b577ed58ac3,2.059,2.009,1.949,2026-03-12T10:55:49+01:00
d4c6a110-833a-43c0-bdcc-770429613093,2.109,2.029,1.969,2026-03-12T11:53:43+01:00
d4cb468e-86b0-4aa0-a862-5677d22cbab1,2.049,1.999,1.939,2026-03-12T11:52:42+01:00
d4ceccbd-cabf-4013-95e7-d536f7c4b7f3,2.019,1.979,1.929,2026-03-12T11:51:41+01:00
d4cfbbf1-eda6-43ec-a965-f8d3300a4e9d,2.109,1.979,1.919,2026-03-12T11:56:46+01:00
d4d2ffc7-db50-4dc2-89a7-f10eb0d391b8,2.109,2.079,2.019,2026-03-12T11:50:37+01:00
d4d7bf54-c56c-4adc-ae5d-5d6f7c4f3c79,2.119,2.039,1.979,2026-03-12T11:42:29+01:00
d4e008a6-2b9a-4c53-859a-94b5aa5f64ee,2.109,2.059,1.999,2026-03-11T09:07:27+01:00
d4f6e160-c894-4a27-9ebb-d1397891494b,2.099,2.049,1.989,2026-03-12T11:41:28+01:00
d4f7bc57-a04e-4471-9145-d395ecd3d4f9,2.099,2.029,1.969,2026-03-12T11:50:37+01:00
d4f95591-87b5-44f4-aba2-f1be163784d9,2.049,1.979,1.919,2026-03-12T11:31:21+01:00
d508498b-a5b6-458b-8010-4bf046012f3d,2.079,2.009,1.949,2026-03-12T11:02:56+01:00
d509385e-f269-455c-952d-87ee2dfa8d42,2.109,2.019,1.959,2026-03-12T11:33:23+01:00
d50b0480-a0f8-42fa-a8b2-aab7795ec54c,2.109,2.079,2.019,2026-03-12T11:41:28+01:00
